"2014 : The Transaction was Registered Successfully.","2014 : The Transaction was Registered Successfully."
"2015 : The server encountered an unexpected condition which prevented it from fulfilling the request.","2015 : The server encountered an unexpected condition which prevented it from fulfilling the request."
"2016 : The Card registration has been successful in exchange for a token.","2016 : The Card registration has been successful in exchange for a token."
"2017 : Token removed successfully.","2017 : Token removed successfully."
"2018 : Token not supplied or Invalid token.","2018 : Token not supplied or Invalid token."
"2019 : Transaction pending","2019 : Transaction pending"
"2020 : Refunds are not allowed for this payment type","2020 : Refunds are not allowed for this payment type"
"Max Token Cards Per customer","Cantidad máxima de tokens por cliente"
"One or more transactions have no order associated.","Una o más transacciones no tienen un pedido asociado."
"Click here to go to <a href=""%s"">Orphan Transactions List</a>.","Haz click <a href=""%s"">aquí</a> para ver el listado de transacciones huérfanas."
"Sage Pay Orphan Transactions","Sage Pay Transacciones Huérfanas"
"Mode","Modo"
"Transaction Status","Estado"
"Transaction Status Detail","Detalle de Estado"
"Card Holder Name","Nombre de propietario de tarjeta"
"Customer Contact Info","Información de contacto"
"Card Type","Tipo de tarjeta"
"Last 4 Digits","Últimos 4 dígitos"
"Integration","Integración"
"Vendor Name","Vendor"
"Action","Acción"
"Recover [beta]","Recuperar [beta]"
"VOID","VOID"
"Delete","Borrar"
"Sync from API","Sincronizar desde API"
"Admin & Access API","API de administración"
"Transaction Detail","Detalle de Transacción"
"Payment Transactions","Transacciones de Pago"
"Dashboard","Panel"
"Logs","Logs"
"Fraud Information","Información de fraude"
"Token Cards","Tarjetas Token"
"Deferred Orders","Órdenes Diferidas"
"Orphan Transactions","Transacciones Huérfanas"
"White list IP address","Agregar IP a lista blanca"
"3D Secure Administration","Administrar seguridad 3D"
"AVS/CV2 Administration","Administrar AVS/CV2"
"Perform Show POST","Ejecutar ""Show POST"""
"<strong style=""color:#EA7601;"">Sage Pay Suite PRO v%s by</strong> <a target=""_blank"" href=""http://ebizmarts.com""><strong>ebizmarts</strong></a>","<strong style=""color:#EA7601;"">Sage Pay Suite PRO v%s por</strong> <a target=""_blank"" href=""http://ebizmarts.com""><strong>ebizmarts</strong></a>"
"License Key","Clave de Activación"
"Sage Pay Suite [Global Settings]","Sage Pay Suite [Configuración Global]"
"Need help? Got feedback? <a target=""_blank"" href=""%s""%s>Email us</a>","¿Necesitas ayuda? ¿Tienes algún comentario? <a target=""_blank"" href=""%s""%s>Escríbenos</a>"
"<a target=""_blank"" href=""%s"">Subscribe to our newsletter</a>","<a target=""_blank"" href=""%s"">Subscríbete a nuestra lista</a>"
"Enable Logs","Activar Logs"
"Token Integration","Integración para Token"
"Vendor","Vendor"
"Connection Timeout","Tiempo de espera en conexión"
"-- Not Enabled","-- No habilitado"
"<a target=""_blank"" href=""%s""><strong>ebizmarts</strong></a>  is a <strong>Sage Pay</strong> Approved Partner <a target=""_blank"" href=""%s"">Get a Sage Pay Account Now!</a>","<a target=""_blank"" href=""%s""><strong>ebizmarts</strong></a>  es un socio aprovado de <strong>Sage Pay</strong> <a target=""_blank"" href=""%s"">¡Obtén una cuenta en Sage Pay ahora!</a>"
"Timeout error message","Mensaje a mostrar cuando ocurre un timeout"
"Transaction Currency","Moneda de la transacción"
"Store","Tienda"
"Base","Base"
"Currency Switcher","Selector de moneda"
"Home Page SagePay logo","Logo de Sage Pay en la página de inicio"
"Notifications","Notificaciones"
"Orphans Notifications","Notificaciones de transacciones huérfanas"
"Halt order save","Detener el proceso de guardar el pedido"
"DO NOT SET THIS TO YES UNLESS YOU KNOW WHAT YOU ARE DOING","POR FAVOR, NO UTILIZAR ESTO SI NO SABE LO QUE ESTÁ HACIENDO"
"Halt order save Message","Mensaje a mostrar cuando se detiene el proceso de guardar pedido"
"Send basket contents","Enviar cesta"
"Optimize basket for SAGE50","Optimizar cesta para Sage 50"
"Automatically Fulfill Low Risk Transactions","Cobrar automáticamente las transacciones sin fraude"
"Send email on automatic invoice?","¿Enviar email automáticamente al generar invoice?"
"Profile requests","Analizar requests"
"Autocapture Payment on Checkout","Capturar pago automáticamente luego de checkout"
"Sage Pay Suite [Frontend - FORM Integration]","Sage Pay Suite [Frontend - Integración FORM]"
"Sage Pay Suite [Frontend - PayPal Express Integration]","Sage Pay Suite [Frontend - Integración PayPal Express]"
"Sage Pay Suite [Frontend - DIRECT Integration]","Sage Pay Suite [Frontend - Integración DIRECT]"
"Sage Pay Suite [Frontend - SERVER Integration]","Sage Pay Suite [Frontend - Integración SERVER]"
"Sage Pay Suite [Backend - DIRECT MOTO Integration]","Sage Pay Suite [Backend - Integración DIRECT MOTO]"
"Sage Pay Suite [Backend - REPEAT MOTO]","Sage Pay Suite [Backend - REPEAT MOTO]"
"Sage Pay Suite [Backend - SERVER MOTO Integration]","Sage Pay Suite [Backend - Integración SERVER MOTO]"
"Sage Pay Suite [Surcharges]","Sage Pay Suite [Sobretasas]"
"Sage Pay Suite [Backend - Reporting & Third Man API Integration]","Sage Pay Suite [Backend - API Admin & Reportes]"
"Add card","Agregar tarjeta"
"Credit Cards","Tarjetas de crédito"
"Username","Usuario"
"Password","Contraseña"
"Enviroment","Entorno"
"Sort order","Órden"
"Purchase Description","Descripción de pago"
"Template Profile","Perfil de plantilla"
"Enabled","Activo"
"Title","Título"
"Payment Action","Acción de pago"
"New order status","Estado de nuevo pedido"
"Payment from applicable countries","Pago desde los países aplicables"
"Payment from Specific countries","Pago desde los países especificados"
"Location of the log files: ""{{MagentoBaseDir}}/var/log/SagePaySuite/""","Ubicación de los archivos de log: ""{{MagentoBaseDir}}/var/log/SagePaySuite/"""
"Only applicable for My Account card registration. If not enabled won't be used anywhere.","Aplica solamente para registrar desde Mi Cuenta. Si es deshabilitado, queda globalmente deshabilitado."
"For both SERVER and DIRECT E-COMMERCE, and FORM transactions","Para transacciones procesadas con: SERVER, DIRECT E-COMMERCE, y FORM."
"Time in seconds, eg: 60, default is 90","Tiempo en segundos, por ejemplo: 60. El valor por defecto es 90."
"Enable/Disable SagePay monitor notifications as well as other Ebizmarts messages.","Activar/Deshabilitar notificaciones de Sage Pay y Ebizmarts."
"Whether Basket (details of the customer's order) content is sent to Sage Pay","Activar/Desactivar si se envían datos extendidos de los productos comprados junto con la transacción."
"Set to Enable if you import transaction data on SAGE 50","Habilitar si se utiliza Sage 50."
"<span class="suite-low-rsk">Below 30 = Low Risk</span><span class="suite-med-rsk">30 to 49 = Medium Risk</span><span class="suite-high-rsk">50 and above = High Risk</span>","<span class="suite-low-rsk">Debajo de 30 = Riesgo Bajo</span><span class="suite-med-rsk">de 30 a 49 = Riesgo Medio</span><span class="suite-high-rsk">50 y más = Riesgo Alto</span>"
"This will affect cron fulfillments only","Ésta configuración afecta cobros por cron solamente"
"Only frontend requests, debugging and performance checking only.","Solamente analiza requests en frontend, se utiliza en casos de depuración."
"Automatically capture DEFERRED or AUTHENTICATE orders when reaching success confirmation page.","Capturar (RELEASE o AUTHORISE) de forma automática transacciones DEFERRED o AUTHENTICATE cuando se llega a la página de confirmación de pedido."
"Asynchronous means that data will only we updated every 15 minutes if Magentos cron is running. Choose this one if Sales > Order takes long time to load.","Asíncrono trae datos de API para las nuevas transacciones cada 15 minutos si el cron de Magento está habilitado. Utilizar síncrono si Ventas > Pedidos va lento."
"Asynchronous","Asíncrono"
"Synchronous","Síncrono"
"Encryption Password","Contraseña de encriptación"
"Selected Description","Descripción mostrada al elegir"
"Allow Gift Aid","Utilizar donación de impuestos"
"Only of use if your vendor account is Gift Aid enabled.","Solamente habilitar si donar impuestos está habilitado en la cuenta de Sage Pay."
"Send Email","Enviar Email"
"Minimum Order Total","Mínimo total de pedido"
"Maximum Order Total","Máximo total de pedido"
"Send customer and vendor e-mails if addresses are provided (DEFAULT)","Enviar email de notificación al cliente y al vendor si se provee dirección (DEFECTO)"
"Send vendor e-mail but NOT the customer e-mail","Enviar al vendor pero NO al cliente"
"Do not send either customer or vendor e-mails","No enviar emails de notificación"
"If you wish to use multiple email addresses, you should add them using the : (colon) character as a separator. e.g. me@mail1.com:me@mail2.com","Si desea enviar a direcciones múltiples, utilice dos puntos (:) Por ejemplo: me@mail1.com:me@mail2.com"
"Please visit your accounts My Sage Pay area (Settings/ AVS/CV2 Secure) for activating checks and implementing rules. For guidance on setting up rules, please consult the Sage Pay rule base guide downloadable from the Developer section on the Sage Pay website (http://www.sagepay.com)","Por favor visite su cuenta en Mi Sage Pay (Configuración/ Seguridad AVS/CV2) para activar chequeos e implementar reglas. Por guías en cuanto a como configurar reglas, por favor descargue la guía disponible en la sección Desarrolladores desde (http://www.sagepay.es)"
"Accepted Card Types","Tarjetas de crédito aceptadas"
"<a target=""_blank"" href=""http://www.sagepay.com/help/faq/form_step_by_step"">Sage Pay</a> would provide this","<a target=""_blank"" href=""http://www.sagepay.com/help/faq/form_step_by_step"">Sage Pay</a> provee éste dato"
"The text to display when the customer select this payment method","Texto a mostrarse cuando el cliente elige éste método de pago"
"Vendor Email","Email del Vendor"
"If AVS/CV2 enabled then check them. If rules apply, use rules.","Si AVS/CV2 está habilitado, validar. Si las reglas aplican, usarlas."
"Force AVS/CV2 checks even if not enabled for the account. If rules apply, use rules.","Forzar validaciones AVS/CV2 sin tener en cuenta si están habilitadas o no en la cuenta. Si las reglas aplican, usarlas."
"Force NO AVS/CV2 checks even if enabled on account.","Forzar a no validar AVS/CV2 sin importar si están activos en la cuenta."
"Force AVS/CV2 checks even if not enabled for the account but DON'T apply any rules.","Forzar validaciones AVS/CV2 sin importar si no están activas en la cuenta, pero no aplicar ninguna regla definida."
"Modal, as a ""Lightbox""","Ventana modal"
"Below the ""Place Order"" button","Debajo del botón ""Procesar pago"""
"Redirect to Sage Pay","Redireccionar a Sage Pay"
"Authorise and Capture","Authorizar y Capturar"
"Defer","Diferir"
"Authenticate","Autenticar"
"Simulator","Simulador"
"Test","Prueba"
"Live","Producción"
"Manual","Manual"
"Order Total","Total de pedido"
"Order Total - Shipping","Total de pedido menos envío"
"Default: If 3D Secure checks are possible and rules allow, perform the checks and apply the authorisation rules.","Defecto: Si las validaciones 3D son posibles y las reglas lo permiten, validar y aplicar reglas de autorización."
"Force 3D Secure: Force 3D Secure checks for this transaction only (if your account is 3D-enabled) and apply rules for authorisation.","Forzar 3D: Forzar validaciones 3D para ésta transacción solamente, si la cuenta tiene 3D activo, y aplicar reglas de autorización."
"Skip 3D Secure: Do not perform 3D-Secure checks for this transaction only and always authorise.","Saltar seguridad 3D. No realizar validaciones para ésta transacción, y siempre autorizar."
"Always auth code: Force 3D-Secure checks for this transaction (if your account is 3D-enabled) but ALWAYS obtain an auth code, irrespective of rule base.","Validar 3D para ésta transacción si la cuenta tiene 3D activo pero siempre obtener un código de autorización sin importar las reglas."
"3D Secure","Seguridad 3D"
"Please visit your accounts My Sage Pay area (Settings/ 3D Secure) for activating checks and implementing rules. For guidance on setting up rules, please consult the Sage Pay rule base guide downloadable from the Developer section on the Sage Pay website (http://www.sagepay.com)","Please visit your accounts My Sage Pay area (Settings/ 3D Secure) for activating checks and implementing rules. For guidance on setting up rules, please consult the Sage Pay rule base guide downloadable from the Developer section on the Sage Pay website (http://www.sagepay.com)"
"Payment pages layout","Diseño de las páginas de pago"
"iFrame Height","Alto del iFrame"
"iFrame Width","Ancho del iFrame"
"A profile of LOW returns the new simpler VSP Server payment pages which have only one step and minimal formatting. Designed to run in i-Frames.","El perfil BAJO muestra un diseño simple optimizado con un único paso y formato mínimo, para ser utilizado en iFrames"
"Token form iFrame height","Alto del iFrame al registrar token"
"Token form iFrame width","Ancho del iFrame al registrar token"
"Save temp data in cache","Guardar datos temporales en cache"
"Low (recommended)","Bajo (recomendado)"
"Normal","Normal"
"Quick Checkout Button","Botón de checkout express"
"Accepted Card types","Tarjetas de crédito aceptadas"
"Force 3D-Secure checks for this transaction (if your account is 3D-enabled) but ALWAYS obtain an auth code, irrespective of rule base. Selected cards from the above list are not applied against the accounts 3D secure Rule base, so will not be REJECTED as a result.","Validar 3D para ésta transacción si la cuenta tiene 3D activo pero siempre obtener un código de autorización sin importar las reglas."
"Short description to send to Sage Pay with every order","Pequeña descripción que se manda a Sage Pay con cada transacción"
"Get Transaction Details","Obtener detalles de la transacción"
"Transaction","Transacción"
"Search","Buscar"
"Sage Pay Fraud Information","Sage Pay Información de fraude"
"Fraud Information","Información de fraude"
"Verification Value (CV2)","Clave de seguridad (CV2)"
"Post Code","Código postal"
"Address Numerics","Dirección"
"The 3rdMan Action","Acción 3rd man"
"The 3rdMan Score","Puntaje 3rd man"
"Payment Status","Estado del pago"
"Check 3rd man","Verificar 3rd man"
"Release / Authorise","Capturar / Autorizar"
"White List IP Address","Agregar dirección IP a la lista blanca"
"IP Information","Información sobre la IP"
"IP Address","Dirección IP"
"IP Mask","Máscara de subred"
"IP Note","Comentario"
"API Username","Usuario de API"
"If not provided, Reporting configuration value will be used","Si no se ingresa se utilizará la configuración de Sage Pay Suite [Backend - API Admin & Reportes]"
"IPs on Whitelist","Direcciones IP en la lista blanca"
"Address","Dirección"
"Mask","Máscara"
"Note","Comentario"
"Add","Agregar"
"Click here to %s 3D checking","Click aquí para %s validaciones 3D"
"3D Secure checking is <code class=""%s"">%s</code>","Las validaciones 3D están <code class=""%s"">%s</code>"
"3D Secure checking rules are <code class=""%s"">%s</code>","Las reglas de de validación 3D están <code class=""%s"">%s</code>"
"An error occurred: %s","Ha ocurrido un error: %s"
"Start value","Valor comienzo"
"End value","Valor fin"
"Perform checks","Validar"
"Accept card not in scheme","Aceptar tarjeta no en esquema"
"Accept issuer not in scheme","Aceptar expendedor no en esquema"
"Accept 3D AUTH failure","Aceptar falla en autorización 3D"
"Accept MPI failure","Aceptar falla en MPI"
"Turn OFF","Desactivar"
"Turn ON","Activar"
"Status changed successfully","Estado cambiado con éxito"
"ON","ON"
"OFF","OFF"
"Click here to %s AVS/CV2 checking","Haz click aquí para %s las validaciones AVS/CV2"
"AVS/CV2 checking is <code class=""%s"">%s</code>","Las validaciones AVS/CV2 están <code class=""%s"">%s</code>"
"AVS/CV2 checking rules are <code class=""%s"">%s</code>","Las reglas AVS/CV2 están <code class=""%s"">%s</code>"
"Vendorname used: %s","Vendor utilizado: %s"
"Please, choose a file:","Elija un archivo por favor:"
"Please choose a file.","Elija un archivo por favor."
"(%s active in Sage Pay) Sage Pay Cards","(%s activas en Sage Pay) Tarjetas guardadas"
"Card #","ID"
"Customer #","ID Cliente"
"Token","Token"
"Expiry Date","Fecha de expiración"
"Visitor Session ID","ID sesión del cliente"
"Sage Pay Deferred Orders","Sage Pay pedidos diferidos"
"Order #","Pedido #"
"Status","Estado"
"Order ID","ID pedido"
"View Order","Ver Pedido"
"Add API data","Agregar datos desde API"
"Sage Pay Transactions","Sage Pay transacciones de pago"
"%s Transaction placed in %s mode.","Transacción tipo %s procesada en modo %s"
"CC Type:","Tipo de tarjeta:"
"CC Number:","Número de tarjeta:"
"CC Exp. Date:","Fecha de expiración:"
"Token:","Token:"
"This transaction is child of %s","Ésta transacción es hija de %s"
"<strong>Transaction state</strong>: <i><u>%s</u></i>","<strong>Estado de la transacción</strong>: <i><u>%s</u></i>"
"Transaction has been successfully RELEASEd.","La transacción ha sido RELEASEd exitosamente"
"Waiting RELEASE","Esperando RELEASE"
"3D Status","Estado de 3D"
"Payer ID:","ID de comprador:"
"Payer Email:","Email de comprador:"
"Payer Status:","Estado del comprador:"
"Payer Address Status:","Estado de dirección del comprador:"
"Address Verification Result: <span class=""shield-flag %s"">%s</span>","Resultado de verificación de dirección: <span class=""shield-flag %s"">%s</span>"
"Postcode Verification Result: <span class=""shield-flag %s"">%s</span>","Resultado de verificación de código postal: <span class=""shield-flag %s"">%s</span>"
"CV2 Verification Result: <span class=""shield-flag %s"">%s</span>","Resultado de verificación de CV2: <span class=""shield-flag %s"">%s</span>"
"AVS and CV2 Verification Result: <span class=""shield-flag %s"">%s</span>","Resultado de verificación de AVS y CV2: <span class=""shield-flag %s"">%s</span>"
"SURCHARGE amount: %s","Monto de sobretasa: %s"
"The 3rd Man Results","Resultados de 3rdman"
"Score: %s","Puntaje: %s"
"Action: <strong style="%s">%s</strong>","Acción: <strong style="%s">%s</strong>"
"3rd Man breakdown","Desglose de 3rdman"
"Check 3rd Man","Verificar 3rd Man"
"Credit Card Surcharge","Sobretasa en tarjeta"
"Amount","Monto"
"Auth No","Nro. Autorización"
"Date","Fecha"
"Sage Pay - Sync from Api","Sage Pay - Sincronizar desde API"
"Transaction Details","Detalle de transacción"
"Related Transactions","Transacciones relacionadas"
"System Status","Estado sistema"
"Close Window","Cerrar Ventana"
"Result","Resultado"
"Auth Processor","Procesador de autorización"
"3rd Man Action","Acción de 3rd Man"
"VPS Transaction ID","ID único de transacción"
"Description","Descripción"
"Started","Comienzo"
"Completed","Completo"
"Security key","Clave de seguridad"
"Client IP","IP del cliente"
"IP Location","Ubicación IP"
"Gift aid","Donación de impuestos"
"Payment System","Sistema de pago"
"Payment System Details","Detalle de sistema de pago"
"Merchant Number","Número de merchant"
"Account Type","Tipo de cuenta"
"Billing Address","Dirección de facturación"
"Billing Postcode","Código postal de facturación"
"Delivery Address","Dirección de envío"
"Delivery Postcode","Código postal de envío"
"System Used","Sistema usado"
"Customer Email","Email del cliente"
"Aborted","Abortado"
"Refunded","Reembolsado"
"Repeated","Repetido"
"Basket","Cesta"
"Apply Avscv2","Aplicar AVS / CV2"
"Apply 3dsecure","Aplicar 3D"
"Attempt","Intento"
"Cardholder","Propietaro de tarjeta"
"Contact Number","Número de contacto"
"Card Address","Dirección de tarjeta"
"Card Postcode","Código postal de tarjeta"
"Start Date","Fecha de comienzo"
"Eci","Eci"
"Cavv","Cavv"
"Thirdman Score","Puntaje 3rdman"
"Thirdman Action","Acción 3rdman"
"Thirdman Id","ID 3rdman"
"Sage Pay - Saved Credit Cards","Sage Pay - Mis tarjetas"
"%s mode","modo %s"
"Type","Tipo"
"Exp. Date","Fecha Exp."
"Default","Defecto"
"Actions","Acciones"
"Add new","Agregar nuevo"
"Name on Card","Nombre en tarjeta"
"Credit Card Type","Tipo de tarjeta"
"Credit Card Number","Número de tarjeta"
"Expiration Date","Fecha de expiración"
"Card Verification Number","Número de seguridad"
"Valid From","Válida desde"
"(if not present, leave blank)","(si no lo tiene, déjelo en blanco)"
"Card Issue Number","Número de expedición"
"(switch/solo only, if not present leave blank)","(solamente para switch/solo. si no lo tiene, déjelo en blanco)"
"Month","Mes"
"Year","Año"
"You will be redirected to PayPal's website to enter payment details.","Ud. será dirigido al sitio de PayPal para completar el pago."
"If you pay with any of these cards, a surcharge amount will be applied.","Si Ud. elige pagar con alguna de éstas tarjetas, una sobretasa se le aplicará."
"Saved Credit Cards","Mis tarjetas"
"Do you wish to have your credit card details remembered for faster checkout next time?","¿Desea que los datos de la tarjeta ingresados se guarden en ""Mis Tarjetas?"""
"of Grand Total.","del total general."
"Card Surcharge","Sobretasa en tarjeta"
"To increase the security of Internet transactions Visa and Mastercard have introduced 3D-Secure (like an online version of Chip and PIN). You have chosen to use a card that is part of the 3D-Secure scheme, so you will need to authenticate yourself with your bank in the section below.","Para aumentar la seguridad de las transacciones en línea, Visa y MasterCard han introducido la seguridad 3D, como una versión en línea de Chip & Pin. Usted ha optado por usar una tarjeta de crédito que forma parte del esquema de seguridad 3D, por lo tanto, necesita autenticarse con su banco en el formulario debajo."
"What is this?","¿Qué es esto?"
"Redirecting to SagePay...","Redireccionando a Sage Pay..."
"An error occurred with Sage Pay","Ha ocurrido un error con Sage Pay"
"Force 3D checking for selected credit cards","Force 3D checking for selected credit cards"
"The module will not be able to receive payments unless you match <i>System > Configuration > GENERAL > Web > Session Validation Settings</i> with <a href=""%s"" target=""_blank"">this image</a>","La extensión no funcionará correctamente a menos que configure <i>Sistema > Configuración > GENERAL > Web > Session Validation Settings</i> como lo muestra <a href=""%s"" target=""_blank"">ésta imágen</a>"
"Email Message","Mensaje para correo electrónico"
"A message to the customer which is inserted into the successful transaction emails only. If provided this message is included toward the top of the customer confirmation emails.","Un mensaje para el cliente, el cuál será puesto en los emails de pago exitoso."
